did,director_name,movie_credits,popularity
5292,Denzel Washington,9,7.593473
31033,Oxide Pang Chun,50,6.6e-05
21905,Danny Pang,39,5.7e-05
20824,Perry Andelin Blake,23,1e-06
27436,Costa-Gavras,37,0.148778
27005,Don Michael Paul,21,2.725383
32983,Douglas McGrath,15,0.211797
44554,Alain Berbérian,10,7e-05
24886,Frédéric Forestier,8,0.002582
4037,Ron Shelton,27,0.00909
46297,Jay Russell,6,5e-06
2380,David Carson,9,0.378524
4387,François Ozon,55,1.115195
84975,Seth Kearsley,1,0
25598,Paul Greengrass,28,1.82248
5714,Carlos Saldanha,16,2.224117
13015,Phillip Noyce,31,0.476727
53212,David Jacobson,8,0
11887,Brad Silberling,14,0.251959
73189,Masaaki Tezuka,8,1.2e-05
1409418,Tuck Tucker,6,0.193617
62824,Gary J. Tunnicliffe,28,0.472086
56714,Daisy von Scherler Mayer,9,2e-05
40333,Satoshi Kon,17,0.65981
486,Wallace Wolodarsky,12,1.750869
75699,Lisa Cholodenko,6,0.558594
50757,Marcus Adams,4,0.001932
82482,Greg Pritikin,4,1e-06
956,Guy Ritchie,30,3.095116
58868,Troy Miller,28,0.57652
58689,Neil LaBute,31,0.081864
2945,Stephen Gaghan,15,0.444062
55116,Joe Chappelle,9,0.509864
4575,Marc Evans,16,0.000151
15912,Stephen Gyllenhaal,24,0.528526
83046,Jean-Claude Brisseau,34,0.016833
16294,Jonathan Demme,59,1.994628
64149,Peter Hastings,6,0.002667
11777,Tommy Lee Wallace,24,0.037309
19271,Anthony Russo,9,2.571271
19272,Joe Russo,10,3.18128
87106,Jordan Brady,12,0.668117
114646,Jesse Vaughan,1,0.001264
58097,Michael Kalesniko,6,2e-06
31155,Fred Olen Ray,252,1.216553
110464,Paul Justman,7,0.000972
96318,Franc. Reyes,5,0.000653
8573,Thomas J. Wright,18,0.000309
40508,James Cox,7,0.000267
52576,José Padilha,17,0.00296
10040,Felipe Lacerda,8,0.064625
29693,David Wu,43,0.004056
42274,Nick Hurran,8,1e-06
95550,Avi Nesher,31,0.005596
3230,Todd Louiso,6,1.953315
43652,Takashi Yamazaki,27,1e-06
736,Menno Meyjes,19,0.004957
33405,Gillies MacKinnon,16,0.48
68993,Godfrey Reggio,14,0.522334
7588,Aleksandr Rogozhkin,26,4e-06
8843,Mick Jackson,17,1.656116
45037,Sam Irvin,9,7.2e-05
84852,JK Youn,19,8e-06
51866,Rick Famuyiwa,10,2.9e-05
25735,Christian Duguay,26,0.084707
568406,Paul F. Ryan,3,0.000276
224214,John Bradshaw,32,0.0216
65390,Scott Kalvert,5,0.07056
172993,Rose Troche,9,2e-06
94045,Bill Corcoran,22,0.017538
93299,Gary Katona,5,0.003073
93298,Ed Wexler,4,0.042336
61244,Robert Vince,46,0.300056
543207,Stephen Boyum,1,0.07056
17046,Gary Winick,18,0.00476
26760,Tsui Hark,139,2.454341
944713,John Stainton,4,0.002038
1181917,John Watkin,6,0.628
33317,David Leland,17,0.298435
45330,Robert Kubilos,12,0.071417
70520,Shane Meadows,28,0.000447
122449,Steve James,26,0.016607
566987,Vanessa Parise,13,1e-05
91389,Mars Callahan,4,0.000214
24949,Michael Davis,17,0.510261
126292,J.M. Kenny,14,0
80226,Frank Longo,1,0.000572
68762,James D.R. Hickox,11,0.000977
107395,Nick Willing,11,4e-06
119294,Abbas Kiarostami,103,0.037437
78298,Mike Nawrocki,12,8e-06
78297,Phil Vischer,10,0.007085
343022,Donald L. Gold,3,0
58745,Anthony Abrams,2,2.1e-05
58746,Adam Larson Broder,3,6.4e-05
19359,Marina de Van,14,0.257867
35475,Sean S. Cunningham,30,1.488752
102445,John Sayles,62,0.090319
148347,Anastasia Pappas,1,0.000567
84021,Paul Gross,13,0.181143
6592,Duwayne Dunham,16,5.9e-05
97296,Zacharias Kunuk,12,0.156
36417,Pepe Danquart,17,6.8e-05
56113,James Robinson,4,0.0242
146849,Bix Skahill,2,3e-06
1125782,Barry Purves,7,0.042336
122842,Rich Christiano,17,8e-06
1041624,Will Harper,1,0.52
92561,Nick Broomfield,44,0.156
68948,Rob Klug,4,0.4
68949,Gedeon Naudet,3,0.00047
68950,Jules Naudet,5,0.000144
196823,David Gumpel,4,1e-06
75035,Olivier Megaton,8,1.816437
3111,Alexandre Rockwell,16,0.002558
545502,Lee Alan McConnell,2,0.000132
34949,Lucy Walker,14,1e-06
51634,Hermine Huntgeburth,24,0.07056
67259,Ching Siu-Tung,38,0.116412
150047,Glenn Chaika,3,5.2e-05
1635617,Mark Swan,2,7e-06
147030,Wellson Chin,26,0.003985
51601,Sebastian Niemann,10,0.005228
31900,Michael Vejar,5,4.2e-05
74638,Karen Moncrieff,9,0.000896
151980,Graham Theakston,8,1e-06
109695,Jeffrey W. Byrd,10,0.000208
12698,Bob Clark,44,0.070878
72427,Alan Rudolph,38,2.7e-05
996749,Zoe Clarke-Williams,4,2.3e-05
230542,Ivan Sen,18,0.4
131331,Max Makowski,7,0
2013022,Nairn Salter,2,0.4
114109,Matt Vancil,12,0.4
228258,Takuji Endo,1,0.000223
237293,Fumihiko Takayama,3,7e-06
146811,Miles Swain,1,0.0108
53477,Austin Chick,6,0.012447
99916,Herschell Gordon Lewis,100,0.083279
592012,Chuck Comisky,5,0.019379
225499,J. Mills Goodloe,8,0.001715
69918,John Shepphird,11,0.042336
56937,André Heller,4,0.001658
56938,Othmar Schmiderer,8,0
293579,Kasia Adamik,5,0.00324
85547,Mark Malone,9,0
19798,Randa Haines,7,0.116169
549038,Morgan Klein,2,0
549039,Peter Knight,2,0.000292
52325,Allan A. Goldstein,22,0.168
212687,Daniel Calparsoro,19,0.2352
198573,Jonas Quastel,13,0.000122
12840,John Badham,34,0.125594
569,Ethan Hawke,10,9.02374
102439,John Terlesky,16,0.000397
65278,Sun Zhou,10,0.12
26473,Fisher Stevens,20,1.528497
137431,Gary Matheson,1,0
86378,Alfredo De Villa,7,1.7e-05
68167,Gil Cates Jr.,8,0.000226
1333145,Paul Cade,1,1e-05
1105732,Wang Zewen,1,0.004536
1137999,Brian Paulin,12,9e-06
137618,Giorgio Serafini,13,0.7784
65874,Xavier Koller,13,0.000359
27146,Robert Lieberman,15,2e-06
98542,David P. Barton,12,0.4
963453,Max Myers,3,0
93133,Christopher Scott Cherot,5,0
98799,Devin Hamilton,7,0
98800,Dennis Petersen,2,0
1748,William Shatner,16,4.249458
564552,David L. Williams,2,0.004536
24657,Franco Zeffirelli,51,0.006423
77747,Jon Purdy,9,3.5e-05
1489146,Jamie Scabbert,1,1e-06
1124099,Todd Portugal,7,0
64722,John Carl Buechler,43,0.333639
23841,David Lister,13,0.000941
261347,Alberto Sciamma,9,1e-06
70278,Ken Sanzel,7,0
586734,Evelyn Purcell,7,0.027881
165479,Brett Parker,1,0.000197
227732,David A. Cross,6,0
43330,Ventura Pons,54,0.000386
1883720,Tetsuji Nakamura,1,0.0108
1083501,Gustavo Lipsztein,4,0.001714
82618,Mike Robe,31,0.030222
9040,Newton Thomas Sigel,39,0.284812
23628,Eriq La Salle,4,0.056526
100874,Lindsay Bourne,6,1.5e-05
55779,John Schneider,10,1.193453
138322,Victor Nunez,16,6.9e-05
50583,Adam Rifkin,43,0.707762
115041,Paul Field,20,0.12
558763,Dejan Zečević,15,0.198277
4603,Joey Travolta,17,0.021168
86472,Ian David Diaz,6,0.336
56435,Stephen T. Kay,14,0.006062
288712,Kurt Hale,9,0
321643,Rene Bonnière,1,0.002667
100921,David Attwood,9,0.003832
130424,Rafal Zielinski,18,0.007318
65817,Chris Fisher,13,0.037489
1451202,Terry M. West,13,2e-06
94270,Louis J. Horvitz,12,0.4
1286920,Marc-Ivan O'Gorman,3,0.556
60616,Harry Basil,11,0.12
128639,Armand Mastroianni,39,0.062661
1654464,Peter Mattei,1,0.00047
2009703,James LaRocca,2,0
84369,Eugene Jarecki,14,0.525254
72543,Sam Firstenberg,22,0.000634
592333,Bill Weber,3,3e-06
592332,David Weissman,4,0.000122
128801,Steve Taylor,7,0
126537,Martin Duffy,5,1e-06
140286,Neal Sundstrom,5,0.001361
65164,Master P,14,4.9e-05
61239,Michael Petroni,12,1.701636
110834,John Murlowski,29,0.042336
147792,Peter Svatek,21,1e-06
13139,Jon C. Scheide,2,1e-06
586480,Billy Chung,18,0.105304
941438,Michael Storey,10,2.1e-05
100456,David Heavener,34,0
64815,Robert Iscove,27,0.001488
1123313,Chris Leavens,1,2e-06
1011256,Brad Marlowe,4,0.0008
9811,Fred Williamson,35,4.008154
106713,Kelly Sandefur,7,5.5e-05
221734,John-Paul Davidson,5,0
95022,Trudie Styler,14,0.221392
85387,Vikram Bhatt,51,0.2162
65822,Richard Middleton,10,0.00324
109095,Oz Scott,13,0.56
1280919,Eric Shook,8,0.015681
9046,Chazz Palminteri,6,2.286714
168782,Don McBrearty,26,0.001519
1019042,Dante Tomaselli,7,0.01512
107736,John Henderson,10,2.9e-05
227580,Mandel Holland,3,0
588296,Todd Wilson,3,0
1468320,Robin Feinberg,1,0.01512
62941,John Hyams,15,0.003908
225967,Kantz,10,0.192
58037,Ben Ramsey,6,1e-06
1232592,Chris Eyre,11,0.095735
1695009,Peter Masterson,3,3e-06
62020,Jack Sholder,20,0.033334
13488,Graeme Clifford,22,0.000157
16730,Darrell James Roodt,44,0.000132
90657,David Mallet,44,0.062303
998590,Martin Arnold,20,0.52
588959,Timsawat Smith,2,0.071568
1667420,Tom Piozet,1,0
98094,Brett Piper,46,0.000292
1271115,Patrick McGuinn,13,0.036
1083975,Kevin Greene,3,0.002667
80838,Tripp Norton,3,0.016697
1084010,Adam Johnson,1,3.6e-05
215806,Mark Stratton,4,0
93019,Adam Bhala Lough,16,0.028118
99432,Jay Woelfel,33,0.000216
30386,Ron Moler,7,0
1720668,Sherwood Ball,2,0.038526
146801,Martin Guigui,14,0.000619
24516,Daniel Baldwin,3,0.788907
116482,Eve Ensler,2,0.4
1093176,Toshifumi Kawase,5,3.7e-05
372442,Michael S. Ojeda,10,0.00112
124563,Larry Leichliter,6,0.000386
25854,Lucas Belvaux,24,0.000403
46203,Sherry Hormann,21,0.56
1244305,Jeb Brien,2,0.4
1728902,David Tybor,8,0.01296
43786,Robert Mandel,13,0.728
105258,Guy Crawford,8,5.2e-05
1076310,Toby Byron,3,0
161638,Robert Palmer,3,0
587789,Alan Ereira,3,0.036
106093,Phil Grabsky,31,0.008365
2443,Bruce Hendricks,9,0.000179
980608,Joseph Pierson,2,0.021168
1285270,Mark Hoeger,1,0
1615670,Kara Harshbarger,3,0
135081,Dustin Worles,2,0.004536
305,Josh Olson,3,0.004304
562695,Jeffrey Schwarz,29,1.4e-05
99779,Chris Seaver,31,3e-06
9888,Claire Denis,53,0.066787
133856,Daniel Millican,8,0
1201090,Sherman Alexie,4,0
1172152,Masashi Nagadoi,4,0.0504
228734,Teo Konuralp,2,0
237044,Dasaradh,11,0.01512
1553365,Nicolas Weber,7,0.1704
1643171,Rajat Mukherjee,2,0
1243539,Michael Selditch,2,0.0108
1213277,Marcus Cole,2,7.3e-05
32868,Erik Canuel,11,0.000612
123582,Mike Fallows,3,0
93214,Steven Quale,6,0.011938
150953,Michael Vickerman,16,5e-06
213616,Robert Gitt,1,1e-06
1086892,Michael A. Martinez,76,0.005222
55948,Alan Smithee,52,0
63496,Matt Whitaker,5,8e-06
1183458,Tim Lambert,1,0
580788,Sonya Pemberton,1,0.001264
1128554,Fiona MacKenzie,2,0
82822,Phil Claydon,3,0.00889
210872,David Mackay,7,2e-06
64195,Joseph Zito,12,2.1e-05
182700,Alexander Grasshoff,12,0
4001,Simon Callow,2,2.397852
95754,Andy Picheta,6,0
1583115,Kevin R. Hershberger,7,0
592935,Paul Siegel,2,5.1e-05
592937,Rob Wallis,3,0.03024
1368989,Neil St. Clair,2,0
1489512,Buddy Beale,1,0.091728
214486,Johnny Symons,4,0.000104
550470,Ted W. Crestview,4,0.01512
22083,Jack Johnson,4,0.002033
107181,Glen Pitre,10,4e-06
544053,Jeff London,14,0.12
543982,Kevin Summerfield,5,0.036
1503743,Katie Tallo,2,0
117444,Ani DiFranco,1,2e-06
1740934,Hilary Goldberg,2,4.8e-05
1499077,Bryan Bruce,5,0.004212
1282897,Juliet Joslin,1,1e-05
1658495,Nick Noe,1,0.036
1658496,Peter Glantz,1,0
1887863,Ron Meyer,44,5.2e-05
574009,Robert Garofalo,12,1e-06
88519,Evan Richards,7,0.269024
1213441,Philip David Segal,3,0.000202
127578,Lorena David,12,0.000141
116370,Matthew Diamond,17,0.036749
1198348,Dave Wascavage,17,0
549031,Joe Ripple,4,1.5e-05
1126710,Gerald K. Barclay,3,0.036
1430324,Doug Miles,2,0.001112
67367,Rian Johnson,22,2.129712
1960264,Silvio DiSalvatore,3,0
1733117,Tony Wilson,2,0
98967,William Hellfire,53,0.001598
1224842,Tom Warburton,5,0.036
104908,Lloyd A. Simandl,61,0.001576
207529,Ron Pitts,1,8e-06
1795673,Bill Koning,4,0.000238
1131146,Rolf Forsberg,11,0.168
91394,Ric Burns,18,0.012701
31628,Don Adams,11,0.000972
31629,Harry James Picardi,10,1e-06
932335,John Lincoln,3,0.000241
1652005,Sarah Reed,1,0
1652006,Sadie Shaw,1,0.0008
420207,Nancy LeBrun,1,2.6e-05
230080,Ileana Pietrobruno,11,0
582864,Jino Kang ,10,0.004536
1975030,Jeremy Gray,2,0
93395,Paul Quinn,5,0.07056
97814,Donald Farmer,53,0.020972
1515921,Bradford Keeney,2,6.1e-05
1390775,Leroy Patterson,6,0.00324
1373071,David C. Thomas,5,0
1136993,Paul Kousoulides,1,0.004212
532757,Mark Roper,18,1e-06
52332,Pierre Edwards,1,1e-06
1655744,Mike Williams,1,3.7e-05
105275,Gary Dean Orona,20,0.8
876106,Sandro Aguilar,58,0
18391,Lee Marvin,2,1.530435
55117,Matthew Bright,15,0.000181
1004777,Juan Frausto,5,0.00324
97646,Joan Micklin Silver,25,8e-05
98737,Gary Whitson,84,8.3e-05
42227,Franklin A. Vallette,4,0
66758,Ray Harryhausen,33,0.23059
585011,Gabrielle Burton,5,0.00128
124132,Maria Burton,3,7e-06
236289,Kels Goodman,1,0
139537,William Gazecki,8,0.000132
1148679,Joel Katz,1,1e-05
81102,Todd Schroeder,1,9e-06
2391,Michael Dorn,3,1.702829
1410430,Brian Averill,1,0.01181
1372436,Chase Spivey,1,0.07056
7,Andrew Stanton,39,3.257362
7213,Jonathan Mostow,14,0.629388
138,Quentin Tarantino,72,6.893863
3950,Len Wiseman,16,0.895126
1614,Ang Lee,27,1.049763
16837,Mark Steven Johnson,21,2.093377
9339,Lilly Wachowski,31,3.486629
9340,Lana Wachowski,33,3.073433
37932,F. Gary Gray,15,2.06591
60243,Rob Schmidt,7,0.052993
42,Lars von Trier,68,3.168493
7018,Richard Curtis,35,0.31983
2690,Peter Weir,32,1.308042
9181,Edward Zwick,41,1.743584
9168,Alan Parker,25,1.280839
223,Alejandro González Iñárritu,31,3.109493
10808,Stephen Norrington,5,0.560592
13426,Peter Segal,12,0.00582
1769,Sofia Coppola,31,1.697339
2209,Jan de Bont,35,1.099476
12987,David Zucker,35,1.718315
57130,Todd Phillips,33,1.202009
2239,Anthony Minghella,22,0.021613
1269,Kevin Costner,18,4.759183
3045,P.J. Hogan,14,0.085079
36425,McG,18,1.818178
77062,Damian Nieman,2,0.021548
8844,Lawrence Kasdan,41,4.441132
7187,Richard Donner,45,2.235586
28249,Peter Chung,8,0.003651
56339,Yoshiaki Kawajiri,34,0.000174
56340,Takeshi Koike,12,6e-06
29922,Marcus Nispel,11,0.680638
61952,Aaron Blaise,5,0.001126
61949,Robert Walker,1,0.005061
64901,Gordon Chan,67,0.252286
70573,Paul Hunter,6,0.259728
16847,Eli Roth,46,2.324832
10723,Mike Newell,31,0.684346
81916,Tommy Wiseau,10,1.085951
6884,Patty Jenkins,11,0.590903
60725,Jim Kammerud,5,0.015073
137903,Brian Smith,4,0.000221
142007,Steve Trenbirth,5,2.5e-05
4755,David R. Ellis,13,0.004542
21768,Sylvain Chomet,13,3e-06
19850,Catherine Hardwicke,24,0.545685
72205,Shari Springer Berman,16,1.5e-05
72206,Robert Pulcini,22,0.021017
15148,Jon Amiel,13,0.779239
18281,Donald Petrie,14,0.601091
23799,Uwe Boll,73,0.247581
34920,Curt Geda,14,0.040165
34927,Tim Maltby,5,0
112340,Ron Krauss,6,0
3317,Takeshi Kitano,55,3.999215
21684,Bong Joon-ho,25,0.637429
2406,Mathieu Kassovitz,23,1.50464
10702,Martin Campbell,23,1.531752
42994,David Dobkin,19,0.19999
66739,Jonathan Liebesman,9,0.656413
10757,Jane Campion,27,0.376359
16848,Rob Zombie,32,2.524253
36805,Audrey Wells,13,0.000255
52870,Tim Johnson,7,0.011809
1205756,Patrick Gilmore,3,0.0008
106491,Mark Griffiths,31,0.4
56850,Toby Shelton,2,0.004536
56852,Tad Stones,17,0.001481
15890,James Foley,16,1.281649
59291,Alexandre Aja,27,0.170904
57214,Prachya Pinkaew,27,0.000108
2710,James Cameron,77,5.226595
19000,Wayne Kramer,11,0.613641
74298,Francis Glebas,6,0
88077,Alex Zamm,16,0.309625
4600,Joe Dante,39,0.621421
19228,Jim Fall,8,0.001504
77919,Tim McCanlies,10,1e-06
74683,Matthew Ryan Hoge,2,2e-06
6729,Robert Benton,24,2.378469
17698,Nancy Meyers,32,2.660246
36602,Peter Berg,24,1.597078
15175,William Friedkin,38,1.714114
15287,Niki Caro,15,0.000224
86437,John Eng,1,0
86439,Norton Virgien,4,1e-06
17867,Tom McCarthy,15,1.592576
62116,Bille Woodruff,13,0.00292
58403,Glen Morgan,8,4.9e-05
6111,Mike Figgis,44,0.449028
53334,Jim Sheridan,20,0.683509
640,Chris Kentis,7,9.9e-05
90,Isabel Coixet,31,0.668892
3026,Rob Reiner,39,1.066172
5133,Bo Welch,18,2e-06
43954,David Grossman,6,0.00986
38572,Gavin Grazer,1,0.000263
59848,Jean-Baptiste Andrea,6,0.542601
69400,Fabrice Canepa,1,0.000408
29605,Mikael Håfström,18,0.004219
16785,Peter Webber,9,0.039312
58059,Chris Koch,2,2.5e-05
69719,Bruno Barreto,30,0.00026
35325,Eric Till,30,0.036
52358,Boaz Yakin,27,0.733872
16957,Fenton Bailey,27,0.0576
16958,Randy Barbato,26,0.52
55916,Gabriele Salvatores,23,0.00022
48980,David McNally,2,6.7e-05
21370,Roger Donaldson,31,1.245506
4429,Jim Jarmusch,52,1.244375
17350,Kevin Macdonald,26,0.743117
769,Martin Brest,18,0.10841
45996,Ryûhei Kitamura,30,6.8e-05
7918,Bud Luckey,12,0.000176
63477,Ryan Little,19,7e-06
77269,John Crowley,8,0.021571
21807,Billy Ray,20,1.273007
122348,Guy Jenkin,13,0.52
24248,Nigel Cole,10,2.4e-05
55299,Mark Herman,12,0.001515
57125,Greg Marcks,3,0.000572
41549,Andrew Fleming,19,0.004022
23964,Gary Ross,19,1.756646
2632,Chris Rock,22,3.257176
40542,Hector Babenco,23,2e-06
42974,Troy Byer,4,0.001303
197773,Paul Grinder,3,1e-06
77523,Steve Anderson,8,0
13524,Christopher Guest,21,0.534634
96337,Scott Jeralds,8,0.32928
74152,Christine Jeffs,4,0.008891
59026,Peyton Reed,13,1.232282
44114,Simon J. Smith,7,5e-05
149619,Nick Marck,2,0.01512
78118,Vadim Perelman,6,0.091728
3055,David Mackenzie,18,5e-06
33054,Keith Gordon,10,2.374952
66088,Ronald F. Maxwell,13,0.082978
20646,Gabriele Muccino,22,2.144366
82813,David Molina,4,0.001617
82815,Terry Shakespeare,4,7.7e-05
84983,Steven Ayromlooi,4,0.00324
6980,Émile Gaudreault,16,2.9e-05
56501,Michael Spierig,15,0.000685
56502,Peter Spierig,16,0.009423
63447,David Hillenbrand,7,0.06552
63452,Scott Hillenbrand,5,0.000109
69737,C. Jay Cox,9,2.1e-05
56377,Bent Hamer,18,0.000132
6767,Larry Charles,7,0.110653
27226,Patrick Lussier,30,1.111979
42952,Michael Burke,5,0
3290,Peter Hedges,12,0.001117
51600,Clare Kilner,5,0
56338,Andrew R. Jones,4,0.000956
27992,Brian Yuzna,36,1.8e-05
25012,Mike Southon,16,1e-06
228797,Richard Kwietniowski,11,0.000292
18320,Bronwen Hughes,6,0.008891
124390,Michael Haussman,3,2e-06
82418,Erik Van Looy,9,0.103972
17016,Neil Jordan,40,0.03305
116805,Paul Feig,23,0.909215
107630,William Phillips,7,2.9e-05
94055,Lisa Niemi,3,0.000353
307791,Matthew Parkhill,3,7e-06
92933,Craig Ross Jr.,10,1e-06
1020854,Mario Piluso,5,0.004536
15775,Kevin Lima,11,0.350423
64998,Pauly Shore,10,2.389747
54441,James Ivory,56,1.434805
88832,Kyle Rankin,8,0.005228
998842,Efram Potelle,1,0
11275,Stephen Fry,9,2.162217
69938,Chris Delaporte,2,0
69940,Pascal Pinon,1,2e-06
112674,Rolf de Heer,32,0.00917
107414,Philip Saville,29,0.01667
64141,David Gordon Green,41,0.400296
108497,David Caffrey,4,0
134088,Jesse Warn,2,0.00245
1214860,Linda Mendoza,7,0.000211
57048,Casey La Scala,12,5.2e-05
7447,Alec Baldwin,3,6.900418
13861,Frank Pierson,20,0.079258
141450,Mel Smith,6,1.654003
116791,Joan Churchill,23,0.52
1110343,Lauren Lazin,5,0.000409
65420,Louis Morneau,14,1e-06
23946,Roger Young,36,1.691522
138704,Dominique Monfery,8,0.000572
7312,Angela Robinson,9,0.055567
78806,J.T. Petty,15,0
21285,K.C. Bascombe,5,8.3e-05
939155,Charles de Lauzirika,42,0.012649
231521,Eric Styles,7,0.004212
92554,Harry Winer,15,0.000335
64099,Sam Pillsbury,24,0.416235
85717,David Gleeson,5,0.036
9612,Ed Solomon,19,3.985274
143284,Jeff Balsmeyer,2,6e-06
1211848,Andrew Grieve,16,4e-06
95901,Bruno Dumont,24,0.224288
1056130,Peter Levin,28,0.000119
56131,Douglas Schwartz,22,0
129796,Mark Rucker,1,0.0468
92410,Anders Nilsson,24,1.7e-05
101432,John Dullaghan,2,9e-06
90341,Danny Comden,2,0.005188
96748,Mark Brian Smith,7,0.52
1449347,Tony Montana,4,5.1e-05
1894,Scott Caan,5,0.029823
40007,John Mackenzie,24,0.002552
557818,Jonathan Kesselman,6,1e-06
83588,Robert Allan Ackerman,11,0.000204
67753,Mark L. Lester,48,0.088057
51116,Pierre Salvadori,17,0.011756
76081,Paul Goldman,4,4.1e-05
74566,Yves Simoneau,29,0.250571
63943,Rowdy Herrington,16,0
81199,Sean McGinly,14,1e-06
115447,Andy Wolk,20,0.05112
1015071,Christian Viel,15,0.251702
94011,Bill Melendez,54,0.844173
44690,Lyman Dayton,14,0.027518
96001,John Kent Harrison,35,0.000911
148705,Bill Anderson,4,0.000972
1292112,Phillip Dye,2,7e-06
56533,Claudio Fäh,8,0.09023
663866,Jane Weinstock,4,0.053539
18342,Todd Graff,14,5.7e-05
84843,Robert Berlinger,2,0.009839
98149,Toni Naples,3,0.001544
563882,Craig Clyde,33,2e-06
97579,Guy Maddin,63,0.141546
9032,Bryan Singer,34,3.170521
82623,Andrew Black,5,0.001429
190100,Jason Hreno,4,8e-06
19707,Charles Band,236,0.00022
141689,Ian Watson,2,0.002667
87022,Marni Banack,1,0
39460,Rod Holcomb,24,3.9e-05
1213124,Richard Day,5,2.1e-05
1025685,Rick McKay,2,8e-06
40439,David Moreton,7,6e-05
130405,Gary Preisler,6,0.000872
1300677,Vincent Sassone,4,0.0108
98230,Terry West,6,0
58705,Alain Jakubowicz,28,3e-06
24264,Craig Ferguson,9,3.091656
170115,Michael Switzer,25,0.002892
58728,Andrei Konchalovsky,54,1.436084
30858,Kevin Alber,12,1.5e-05
97087,Michael D. Akers,10,1e-05
230339,Sudz Sutherland,5,0.008255
1497766,Joe Navilluso,1,0.001361
76418,Stuart Gillard,30,0.102026
1061573,Dana Brown,1,0
71732,Peter Masterson,14,0.014606
102430,Joseph Conti,7,0
575713,Brad Jones,18,4.6e-05
111944,Bobby Roth,36,0.000941
158634,Suri Krishnamma,7,0.000116
80488,Michael Gramaglia,1,1e-05
80489,Jim Fields,3,0.4
1525532,Nevil Dwek,2,0
230395,Jonathan Zarantonello,6,0
1197831,Vanessa Middleton,1,0
1042113,Philip J. Jones,9,0.000408
111085,Jean-Jacques Mantello,8,8.3e-05
146469,Po Johns,1,5.2e-05
176153,Ezekiel Norton,6,0.168
113647,Richard LeMay,6,0.001905
97822,Chris Watson,7,2.9e-05
301013,Helmut Schleppi,3,0.659728
17119,Kim Sung-su,10,0.00635
108217,Jerry Rees,12,4e-06
292876,Bryan Lewis,2,0.036
69605,Dan Kuenster,2,0
71852,Paul Sabella,8,0.000337
933065,Jim VanBebber,13,0.11088
87808,Scott S. Anderson,5,0
239119,Neil Kinsella,4,1.4e-05
110179,Barak Epstein,3,0.000972
240259,Julian Kean,3,1e-06
2163,Richard LaGravenese,26,0.000585
104644,Dan Povenmire,11,0
1009328,A. Dean Bell,2,0.0468
209745,Fabrizio Costa,13,1e-06
98973,Tony Marsiglia,11,0.007468
137680,Jamie Johnson,4,0.00024
120691,Geoffrey Schaaf,3,0.000405
1292454,Paul Yates,2,0
1175956,B.R. Lewis,1,1.6e-05
235783,Rick Popko,6,0.000743
235784,Dan West,5,0.019656
77723,Tony McNamara,4,1e-06
1552133,Michael Keller,3,0
118020,Jacques Doillon,48,0.130988
52599,Justin Zackham,11,0
102797,Robert Marcarelli,7,1.1e-05
259382,Antoni Stutz,3,1e-06
1793414,R.J. Thomas,1,0
935643,Thanasis Papathanasiou,8,0
1259791,Michalis Reppas,2,0.00324
16806,Eberhard Junkersdorf,18,0.004212
1318436,Jim Hershleder,1,1e-05
44683,David Jackson,23,0.000391
138204,Maurice Phillips,4,0
80699,Howy Parkins,5,0.048791
650975,Brenda Piluso,1,0.001048
112159,Art Camacho,23,0
1738690,Dante Giove,2,0.000197
30053,David Michael Latt,114,1e-06
1262649,Andrew T. Watts,2,0.001123
134449,Zachary Weintraub,7,0.000172
1688745,John Treacy,3,2e-06
118262,Jalal Merhi,16,6e-06
58292,Aaron Schneider,8,0.008436
29380,Steven Ramirez,10,0.07551
1354063,Nick Rijgersberg,1,3.9e-05
62178,James Shanks,1,0
140457,Dieudonné M'bala M'bala,18,0.000126
1041583,Silvio Caiozzi,11,0.000572
107302,William Byron Hillman,13,1.1e-05
1337807,Dave Diomedi,6,0.021168
95024,Bobcat Goldthwait,25,1.782542
63449,Josh Miller,8,0.000409
